date,cloud_cover,global_radiation,max_temp,mean_temp,min_temp,pressure
07-09-1984,6.0,87.0,19.4,12.8,9.0,102170.0
08-09-1984,7.0,95.0,21.2,14.3,9.2,101580.0
09-09-1984,6.0,125.0,16.8,17.4,13.5,100130.0
10-09-1984,6.0,75.0,22.1,13.6,10.3,100860.0
11-09-1984,6.0,87.0,22.4,16.2,10.2,101330.0
12-09-1984,5.0,88.0,21.5,17.0,11.7,101810.0
13-09-1984,6.0,101.0,19.0,17.0,12.6,101570.0
14-09-1984,7.0,105.0,17.2,16.7,14.4,100990.0
15-09-1984,7.0,105.0,18.6,15.2,13.1,101590.0
16-09-1984,7.0,47.0,16.0,16.0,13.4,101780.0
17-09-1984,7.0,52.0,18.1,14.5,13.0,100900.0
18-09-1984,5.0,132.0,18.4,13.7,9.3,100900.0
19-09-1984,7.0,88.0,17.6,15.2,11.9,100970.0
20-09-1984,6.0,71.0,15.2,14.9,12.2,100390.0
21-09-1984,5.0,136.0,16.7,11.6,8.0,100160.0
22-09-1984,5.0,126.0,12.7,12.8,9.0,99860.0
23-09-1984,5.0,70.0,13.6,10.1,7.5,99680.0
24-09-1984,6.0,81.0,16.0,11.0,8.4,100430.0
25-09-1984,5.0,86.0,17.6,10.9,5.8,101160.0
26-09-1984,3.0,154.0,18.1,12.0,6.4,101120.0
27-09-1984,6.0,45.0,20.5,13.0,8.0,101270.0
28-09-1984,5.0,110.0,19.2,16.8,13.2,100690.0
29-09-1984,4.0,139.0,17.0,16.4,13.5,100740.0
30-09-1984,5.0,115.0,16.4,14.4,11.8,100540.0
01-10-1984,5.0,127.0,15.7,10.6,4.8,100070.0
02-10-1984,4.0,94.0,15.1,11.1,6.5,99730.0
03-10-1984,5.0,87.0,16.1,11.4,7.6,99770.0
04-10-1984,6.0,120.0,13.4,11.4,6.7,99730.0
05-10-1984,8.0,36.0,14.5,11.8,10.3,100070.0
06-10-1984,3.0,115.0,15.0,10.8,7.1,101790.0
07-10-1984,6.0,48.0,19.8,9.9,4.8,102460.0
08-10-1984,8.0,51.0,17.8,14.8,9.7,102130.0
09-10-1984,8.0,43.0,14.9,16.0,14.2,102310.0
10-10-1984,7.0,33.0,17.0,13.0,11.2,102430.0
11-10-1984,4.0,107.0,17.9,11.0,5.1,102520.0
12-10-1984,6.0,106.0,15.4,13.2,8.6,102640.0
13-10-1984,7.0,35.0,18.8,13.2,11.1,102660.0
14-10-1984,2.0,124.0,14.3,14.2,9.5,102910.0
15-10-1984,6.0,34.0,15.5,10.6,6.9,102930.0
16-10-1984,7.0,30.0,14.4,13.3,11.1,102520.0
17-10-1984,8.0,33.0,15.4,13.0,11.5,101390.0
18-10-1984,6.0,74.0,15.0,13.8,12.1,99710.0
19-10-1984,6.0,32.0,13.9,13.4,11.7,99200.0
20-10-1984,2.0,108.0,15.8,11.2,8.5,100430.0
21-10-1984,5.0,78.0,16.6,10.2,4.7,101800.0
22-10-1984,8.0,27.0,13.9,12.4,8.1,100770.0
23-10-1984,6.0,61.0,15.8,12.2,10.6,101240.0
24-10-1984,7.0,26.0,15.0,11.0,6.2,100690.0
25-10-1984,5.0,53.0,12.0,13.2,11.4,99880.0
26-10-1984,3.0,72.0,13.5,8.3,4.6,101240.0
27-10-1984,2.0,94.0,16.3,7.0,0.6,102160.0
28-10-1984,8.0,24.0,18.4,8.7,1.1,102010.0
29-10-1984,7.0,31.0,18.4,14.8,11.3,102200.0
30-10-1984,5.0,69.0,17.6,15.9,13.4,102080.0
31-10-1984,5.0,63.0,18.3,14.8,12.1,101980.0
01-11-1984,4.0,85.0,17.3,14.4,10.5,101380.0
02-11-1984,5.0,64.0,11.9,14.2,11.0,100790.0
03-11-1984,3.0,87.0,11.2,8.8,5.8,101220.0
04-11-1984,4.0,71.0,9.0,7.8,4.5,101050.0
05-11-1984,7.0,36.0,11.0,7.5,6.0,100560.0
06-11-1984,7.0,21.0,13.9,8.6,6.2,99940.0
07-11-1984,6.0,48.0,16.0,10.4,6.9,100240.0
08-11-1984,7.0,41.0,15.6,12.8,9.7,99940.0
09-11-1984,8.0,28.0,14.3,12.1,8.6,100000.0
10-11-1984,5.0,71.0,15.0,12.0,9.8,101110.0
11-11-1984,7.0,26.0,15.7,10.4,5.7,101400.0
12-11-1984,7.0,28.0,11.0,13.0,10.2,100640.0
13-11-1984,8.0,18.0,12.3,9.6,8.1,100780.0
14-11-1984,7.0,29.0,4.5,10.4,8.5,99980.0
15-11-1984,4.0,18.0,7.9,3.0,1.4,99980.0
16-11-1984,7.0,17.0,6.6,4.8,1.6,99590.0
17-11-1984,8.0,17.0,8.5,5.0,3.3,99960.0
18-11-1984,7.0,45.0,8.7,6.8,5.0,99770.0
19-11-1984,6.0,52.0,11.9,6.8,5.0,100190.0
20-11-1984,5.0,43.0,13.4,6.4,0.9,100660.0
21-11-1984,6.0,50.0,12.7,8.4,3.5,99970.0
22-11-1984,7.0,16.0,14.7,10.5,8.3,98810.0
23-11-1984,6.0,22.0,12.9,11.4,8.2,98560.0
24-11-1984,3.0,44.0,10.2,10.4,8.0,99910.0
25-11-1984,3.0,39.0,9.5,8.0,5.9,101020.0
26-11-1984,1.0,62.0,11.8,5.2,0.9,102260.0
27-11-1984,8.0,15.0,13.6,6.8,1.7,101980.0
28-11-1984,5.0,45.0,12.5,11.4,9.3,101150.0
29-11-1984,5.0,17.0,13.7,11.1,9.7,101000.0
30-11-1984,5.0,38.0,13.6,10.8,8.0,100050.0
01-12-1984,6.0,21.0,9.1,11.2,8.8,99820.0
02-12-1984,7.0,13.0,10.1,7.8,6.6,100600.0
03-12-1984,7.0,13.0,11.2,7.6,5.0,100930.0
04-12-1984,6.0,19.0,11.5,9.0,6.7,101760.0
05-12-1984,8.0,13.0,9.5,10.2,9.0,101730.0
06-12-1984,5.0,36.0,11.4,7.8,6.2,102330.0
07-12-1984,4.0,41.0,9.7,8.1,4.8,102850.0
08-12-1984,7.0,16.0,9.0,6.1,2.5,102720.0
09-12-1984,4.0,48.0,7.8,5.9,2.8,103260.0
10-12-1984,3.0,34.0,5.1,4.8,1.7,103190.0
11-12-1984,0.0,12.0,7.5,2.4,-0.3,102780.0
12-12-1984,7.0,24.0,9.0,3.8,0.0,101890.0
13-12-1984,8.0,12.0,9.1,6.0,3.0,100710.0
14-12-1984,7.0,22.0,8.0,6.2,3.4,100930.0
15-12-1984,6.0,35.0,6.7,5.3,2.6,101420.0
16-12-1984,7.0,15.0,9.7,4.0,1.3,101160.0
17-12-1984,7.0,12.0,8.9,5.4,1.0,100780.0
18-12-1984,4.0,44.0,11.2,3.7,-1.5,101310.0
19-12-1984,7.0,23.0,12.3,5.4,-0.3,101580.0
20-12-1984,7.0,12.0,7.6,10.2,8.0,101390.0
21-12-1984,4.0,44.0,10.5,4.6,1.5,102710.0
22-12-1984,7.0,12.0,12.6,6.1,1.7,102600.0
23-12-1984,8.0,12.0,8.6,8.0,3.5,101580.0
24-12-1984,5.0,17.0,7.5,8.2,7.9,101030.0
25-12-1984,4.0,18.0,4.5,3.2,-1.0,101170.0
26-12-1984,3.0,44.0,4.5,1.8,-0.8,100540.0
27-12-1984,4.0,40.0,3.0,2.2,-0.2,101730.0
29-12-1984,7.0,14.0,7.0,2.0,-1.6,103800.0
30-12-1984,8.0,13.0,8.6,2.8,-1.3,103670.0
31-12-1984,5.0,24.0,5.4,7.1,5.6,103040.0
01-01-1985,3.0,41.0,3.6,4.0,2.7,102100.0
02-01-1985,5.0,34.0,3.4,2.2,0.7,101840.0
03-01-1985,7.0,13.0,3.5,2.0,0.6,101700.0
04-01-1985,6.0,23.0,0.3,1.4,-0.6,101500.0
05-01-1985,3.0,38.0,3.6,-1.2,-2.7,101780.0
06-01-1985,3.0,26.0,-1.7,-0.8,-5.1,101370.0
07-01-1985,4.0,45.0,-1.0,-3.1,-4.5,101760.0
08-01-1985,7.0,13.0,2.2,-4.0,-7.1,101950.0
09-01-1985,5.0,23.0,3.5,-1.2,-4.6,101620.0
10-01-1985,5.0,18.0,2.7,-0.2,-3.9,102380.0
11-01-1985,5.0,24.0,4.1,0.1,-2.5,103020.0
12-01-1985,7.0,33.0,-0.6,0.6,-2.8,102920.0
13-01-1985,6.0,14.0,0.9,-1.3,-2.0,102840.0
14-01-1985,7.0,14.0,-1.2,-1.4,-3.6,102910.0
15-01-1985,6.0,37.0,-4.0,-2.2,-3.3,102510.0
16-01-1985,8.0,15.0,0.6,-5.2,-6.5,102360.0
17-01-1985,4.0,34.0,2.0,-3.6,-7.7,101250.0
18-01-1985,8.0,15.0,1.8,-3.0,-8.0,100400.0
19-01-1985,8.0,16.0,6.6,0.9,0.0,100850.0
20-01-1985,8.0,16.0,10.1,3.1,-0.4,100140.0
21-01-1985,8.0,16.0,5.0,5.4,0.7,98480.0
22-01-1985,3.0,66.0,4.9,2.9,0.8,98980.0
23-01-1985,3.0,62.0,8.2,2.0,-0.8,100280.0
24-01-1985,5.0,19.0,7.7,2.7,-2.8,100600.0
25-01-1985,7.0,17.0,4.6,4.0,0.2,99560.0
26-01-1985,6.0,17.0,6.1,4.0,3.5,99700.0
27-01-1985,6.0,18.0,9.8,0.8,-4.6,101060.0
28-01-1985,5.0,45.0,11.4,3.9,-2.0,100550.0
29-01-1985,8.0,18.0,10.9,7.2,2.9,101410.0
30-01-1985,5.0,33.0,11.7,6.6,2.4,102220.0
31-01-1985,7.0,35.0,13.3,8.0,4.2,101630.0
01-02-1985,7.0,44.0,12.7,11.0,8.7,101850.0
02-02-1985,7.0,40.0,10.5,9.7,6.7,102160.0
03-02-1985,7.0,20.0,10.7,8.4,6.2,102800.0
04-02-1985,6.0,36.0,8.8,9.3,7.9,102360.0
05-02-1985,5.0,54.0,11.6,5.2,1.5,101520.0
06-02-1985,7.0,29.0,4.4,7.2,2.8,101700.0
07-02-1985,8.0,21.0,3.3,4.3,4.2,101630.0
08-02-1985,8.0,22.0,0.0,3.2,3.0,100310.0
09-02-1985,8.0,22.0,-1.8,-0.2,-0.5,100510.0
10-02-1985,5.0,79.0,-0.5,-2.6,-3.3,100860.0
11-02-1985,1.0,92.0,0.3,-2.6,-4.6,100910.0
12-02-1985,1.0,90.0,-1.0,-2.6,-5.6,100790.0
13-02-1985,5.0,27.0,2.0,-4.1,-7.2,100870.0
14-02-1985,4.0,67.0,-0.2,-2.5,-7.0,101540.0
15-02-1985,5.0,70.0,3.7,-1.9,-3.6,102600.0
16-02-1985,3.0,101.0,4.7,-0.4,-4.6,102960.0
17-02-1985,4.0,83.0,4.1,1.2,-2.3,102750.0
18-02-1985,4.0,96.0,4.0,0.9,-2.3,103240.0
19-02-1985,5.0,71.0,5.3,-1.2,-6.4,103490.0
20-02-1985,8.0,27.0,4.9,1.2,-3.0,103530.0
21-02-1985,8.0,28.0,4.8,3.2,1.6,103290.0
22-02-1985,8.0,28.0,11.6,3.5,2.2,103440.0
23-02-1985,5.0,86.0,14.0,6.0,0.5,103130.0
24-02-1985,6.0,100.0,11.1,7.7,1.4,103120.0
25-02-1985,6.0,30.0,12.7,6.0,0.9,102410.0
26-02-1985,5.0,59.0,12.1,6.2,-0.3,102480.0
27-02-1985,4.0,40.0,8.2,7.0,1.9,102760.0
28-02-1985,4.0,31.0,11.7,6.4,4.6,102450.0
01-03-1985,7.0,69.0,9.2,6.8,2.0,101320.0
02-03-1985,5.0,65.0,9.6,5.0,0.7,100960.0
03-03-1985,7.0,36.0,9.8,7.2,4.8,100380.0
04-03-1985,3.0,90.0,11.2,6.8,3.8,100580.0
05-03-1985,1.0,146.0,11.7,5.1,-1.0,102320.0
06-03-1985,2.0,145.0,10.4,5.0,-1.6,102980.0
07-03-1985,7.0,45.0,12.4,5.9,1.4,102870.0
08-03-1985,2.0,122.0,10.9,6.5,0.6,103420.0
09-03-1985,7.0,73.0,12.6,6.8,2.8,103690.0
10-03-1985,6.0,81.0,9.9,8.2,3.7,103600.0
11-03-1985,5.0,146.0,11.1,6.4,2.8,104090.0
12-03-1985,1.0,164.0,8.3,5.0,-1.1,103490.0
13-03-1985,6.0,42.0,9.1,3.4,-1.5,102380.0
14-03-1985,4.0,113.0,6.2,5.1,1.1,101530.0
15-03-1985,6.0,93.0,5.8,2.4,-1.5,100700.0
16-03-1985,6.0,110.0,6.0,2.2,-1.5,100170.0
17-03-1985,5.0,89.0,7.5,1.8,-2.4,101180.0
18-03-1985,2.0,180.0,4.9,2.8,-2.0,101910.0
19-03-1985,4.0,122.0,4.5,1.7,-1.5,101300.0
20-03-1985,5.0,125.0,6.9,0.6,-3.4,100110.0
21-03-1985,8.0,47.0,9.6,2.6,-1.8,98630.0
22-03-1985,7.0,70.0,7.8,5.7,1.8,98290.0
23-03-1985,8.0,67.0,11.5,6.4,4.9,99430.0
24-03-1985,6.0,111.0,9.7,7.9,4.3,99970.0
25-03-1985,5.0,55.0,5.8,5.0,0.4,100050.0
26-03-1985,8.0,50.0,8.5,5.0,4.2,99880.0
27-03-1985,6.0,104.0,10.1,5.4,2.2,101130.0
28-03-1985,5.0,147.0,10.0,3.9,-2.3,101850.0
29-03-1985,8.0,52.0,12.0,7.0,4.0,101060.0
30-03-1985,8.0,53.0,16.0,9.7,7.4,100070.0
31-03-1985,7.0,164.0,17.6,12.2,8.4,100520.0
01-04-1985,8.0,96.0,16.3,13.0,8.5,100470.0
02-04-1985,6.0,162.0,18.6,12.4,8.5,101460.0
03-04-1985,6.0,137.0,17.2,14.8,11.1,101240.0
04-04-1985,7.0,71.0,12.8,13.4,9.5,100130.0
05-04-1985,7.0,62.0,14.7,10.8,8.8,99550.0
06-04-1985,6.0,127.0,14.0,10.8,7.0,99840.0
07-04-1985,7.0,83.0,12.5,9.7,5.4,99310.0
08-04-1985,7.0,101.0,14.5,10.0,7.5,99110.0
09-04-1985,3.0,209.0,13.6,8.4,2.3,99970.0
10-04-1985,6.0,176.0,11.4,8.9,4.2,100830.0
11-04-1985,6.0,73.0,12.7,8.4,5.4,99910.0
12-04-1985,5.0,193.0,12.4,8.8,5.0,100770.0
13-04-1985,5.0,192.0,12.8,9.2,5.9,99920.0
14-04-1985,5.0,177.0,13.7,9.9,7.0,100620.0
15-04-1985,4.0,140.0,17.6,7.7,1.7,102250.0
16-04-1985,6.0,192.0,16.0,12.5,7.4,102860.0
17-04-1985,4.0,254.0,18.6,11.4,6.8,103120.0
18-04-1985,3.0,226.0,20.2,12.6,6.5,102860.0
19-04-1985,4.0,241.0,8.6,12.8,5.4,102020.0
20-04-1985,6.0,119.0,11.4,7.8,7.1,101390.0
21-04-1985,5.0,159.0,15.1,5.6,-0.1,101500.0
22-04-1985,5.0,231.0,11.5,10.2,5.4,101980.0
23-04-1985,5.0,200.0,13.1,8.0,4.6,102210.0
24-04-1985,2.0,278.0,9.6,6.7,0.3,102540.0
25-04-1985,6.0,82.0,12.6,7.4,5.2,102220.0
26-04-1985,4.0,235.0,11.6,5.3,-2.0,101980.0
27-04-1985,6.0,116.0,11.0,8.6,5.5,101060.0
28-04-1985,4.0,227.0,12.6,4.8,-1.3,101730.0
29-04-1985,8.0,76.0,16.8,7.8,3.0,101320.0
30-04-1985,6.0,166.0,13.4,11.7,6.6,101400.0
01-05-1985,7.0,207.0,13.5,9.7,6.0,101550.0
02-05-1985,5.0,236.0,10.4,10.0,6.4,101090.0
03-05-1985,7.0,93.0,13.3,9.0,7.5,101190.0
04-05-1985,7.0,110.0,12.9,9.8,6.3,100790.0
05-05-1985,6.0,162.0,17.0,9.2,5.6,99980.0
06-05-1985,3.0,278.0,19.1,10.7,4.4,100500.0
07-05-1985,5.0,234.0,15.1,13.0,6.9,101000.0
08-05-1985,8.0,110.0,15.9,12.5,9.9,101210.0
09-05-1985,5.0,190.0,13.0,11.6,7.4,101080.0
10-05-1985,6.0,108.0,9.6,8.4,3.7,101700.0
11-05-1985,8.0,75.0,12.7,8.4,7.2,102180.0
12-05-1985,8.0,76.0,14.5,9.3,5.9,101500.0
13-05-1985,7.0,144.0,11.8,11.0,7.4,100990.0
14-05-1985,7.0,77.0,16.3,9.9,8.0,100690.0
15-05-1985,7.0,134.0,20.8,12.8,9.3,101080.0
16-05-1985,2.0,288.0,21.4,13.2,5.7,101880.0
17-05-1985,2.0,236.0,21.3,15.3,9.2,102290.0
18-05-1985,5.0,212.0,15.8,15.4,9.5,102080.0
19-05-1985,8.0,78.0,19.8,13.2,10.5,101650.0
20-05-1985,8.0,141.0,16.4,14.8,9.9,101220.0
21-05-1985,6.0,174.0,15.0,14.2,12.1,100930.0
22-05-1985,7.0,142.0,15.8,12.6,10.2,100670.0
23-05-1985,6.0,166.0,16.9,12.4,8.9,100640.0
24-05-1985,6.0,195.0,19.6,13.4,9.8,100560.0
25-05-1985,7.0,199.0,20.8,15.2,10.7,101200.0
26-05-1985,6.0,212.0,18.1,17.0,13.2,100920.0
27-05-1985,6.0,123.0,18.6,15.0,11.8,100880.0
28-05-1985,4.0,317.0,19.6,14.0,9.4,101950.0
29-05-1985,3.0,337.0,19.1,14.2,8.8,102700.0
30-05-1985,1.0,348.0,19.7,12.8,6.5,102740.0
31-05-1985,3.0,320.0,22.0,13.2,6.6,102770.0
01-06-1985,1.0,339.0,23.5,14.1,6.2,102700.0
02-06-1985,2.0,338.0,25.0,16.4,9.4,102410.0
03-06-1985,2.0,330.0,24.3,17.7,10.4,101900.0
04-06-1985,7.0,178.0,20.4,17.8,11.2,101290.0
05-06-1985,8.0,115.0,14.2,17.2,14.0,100970.0
06-06-1985,8.0,80.0,12.5,13.0,11.7,100940.0
07-06-1985,7.0,118.0,15.7,9.9,7.3,101240.0
08-06-1985,5.0,263.0,18.0,9.8,3.9,101600.0
09-06-1985,7.0,237.0,17.0,13.9,9.8,100910.0
10-06-1985,5.0,243.0,16.4,12.8,8.6,101310.0
11-06-1985,8.0,94.0,16.6,13.2,10.0,101420.0
12-06-1985,5.0,300.0,16.7,13.3,10.0,100180.0
13-06-1985,6.0,122.0,16.4,12.6,8.5,100970.0
14-06-1985,5.0,289.0,17.8,12.8,9.2,101420.0
15-06-1985,3.0,293.0,17.9,11.6,5.4,102090.0
16-06-1985,6.0,213.0,19.5,14.0,10.0,102020.0
17-06-1985,6.0,260.0,17.5,13.7,7.9,101860.0
18-06-1985,7.0,135.0,19.7,14.0,10.6,101510.0
19-06-1985,7.0,168.0,20.1,15.8,12.0,101000.0
20-06-1985,6.0,260.0,16.0,15.6,11.0,101260.0
21-06-1985,8.0,110.0,16.6,13.4,10.7,100440.0
22-06-1985,8.0,99.0,19.1,14.4,12.2,100140.0
23-06-1985,7.0,205.0,18.2,15.0,11.0,100500.0
24-06-1985,7.0,138.0,15.9,15.4,12.7,101050.0
25-06-1985,6.0,149.0,18.2,12.1,8.3,101780.0
26-06-1985,6.0,206.0,18.8,14.0,9.7,101720.0
27-06-1985,6.0,224.0,17.9,14.6,10.5,101970.0
28-06-1985,6.0,140.0,21.1,13.8,9.7,101660.0
29-06-1985,7.0,190.0,21.7,17.0,13.0,101570.0
30-06-1985,7.0,217.0,22.9,17.2,12.6,101770.0
01-07-1985,4.0,288.0,23.9,18.2,13.5,101790.0
02-07-1985,3.0,297.0,24.5,18.3,12.7,102150.0
03-07-1985,1.0,339.0,27.1,18.8,13.1,102110.0
04-07-1985,3.0,271.0,26.5,20.6,14.0,101610.0
05-07-1985,5.0,201.0,22.0,22.4,18.2,101580.0
06-07-1985,3.0,346.0,22.0,16.0,10.1,102490.0
07-07-1985,3.0,308.0,25.6,16.2,10.5,102890.0
08-07-1985,4.0,296.0,21.7,18.4,11.1,102330.0
09-07-1985,5.0,288.0,22.1,17.7,13.7,101970.0
10-07-1985,5.0,270.0,20.5,16.2,10.3,102120.0
11-07-1985,7.0,181.0,24.4,16.7,12.9,101750.0
12-07-1985,6.0,174.0,28.9,19.8,15.2,101730.0
13-07-1985,5.0,237.0,24.4,21.4,13.8,101830.0
14-07-1985,6.0,208.0,20.7,21.2,18.0,101120.0
15-07-1985,5.0,238.0,22.2,15.7,10.7,101970.0
16-07-1985,6.0,225.0,21.3,17.3,12.4,101820.0
17-07-1985,4.0,274.0,19.4,16.1,10.9,101840.0
18-07-1985,7.0,130.0,19.9,16.8,14.1,100900.0
19-07-1985,6.0,180.0,19.9,15.6,11.3,100640.0
20-07-1985,5.0,282.0,21.2,15.4,11.0,101260.0
21-07-1985,4.0,271.0,20.8,14.7,8.2,102110.0
22-07-1985,8.0,113.0,24.8,17.0,13.2,101660.0
23-07-1985,2.0,324.0,26.7,18.4,12.1,102260.0
24-07-1985,3.0,266.0,29.8,19.6,12.5,102230.0
25-07-1985,4.0,280.0,21.1,22.4,15.0,101520.0
26-07-1985,6.0,156.0,23.4,19.5,17.9,100590.0
27-07-1985,7.0,203.0,19.5,19.2,15.1,100770.0
28-07-1985,7.0,158.0,18.5,17.6,15.8,100220.0
29-07-1985,7.0,142.0,19.3,16.2,14.0,99810.0
30-07-1985,7.0,90.0,23.7,16.6,13.8,100410.0
31-07-1985,6.0,232.0,20.8,18.6,13.4,101030.0
01-08-1985,6.0,259.0,17.8,16.7,12.6,101590.0
02-08-1985,7.0,102.0,19.2,15.6,13.3,101300.0
03-08-1985,4.0,276.0,17.4,15.6,12.1,101040.0
04-08-1985,8.0,71.0,19.0,14.6,11.7,100440.0
05-08-1985,6.0,160.0,19.7,15.8,12.5,99670.0
06-08-1985,5.0,224.0,17.2,14.2,8.8,101040.0
07-08-1985,7.0,70.0,20.8,13.8,10.3,101200.0
08-08-1985,6.0,228.0,18.6,15.1,9.4,101010.0
09-08-1985,7.0,152.0,20.0,16.6,14.6,100590.0
10-08-1985,6.0,203.0,19.5,15.5,11.0,100760.0
11-08-1985,5.0,183.0,19.8,15.2,10.9,100640.0
12-08-1985,4.0,250.0,20.6,15.6,11.3,101130.0
13-08-1985,6.0,140.0,20.7,15.9,11.2,101490.0
14-08-1985,5.0,218.0,19.6,17.2,13.8,101140.0
15-08-1985,4.0,208.0,19.1,15.8,11.9,101520.0
16-08-1985,5.0,141.0,21.8,15.8,12.5,101660.0
17-08-1985,3.0,229.0,20.3,15.8,9.9,101840.0
18-08-1985,7.0,80.0,21.5,16.4,12.4,101670.0
19-08-1985,5.0,208.0,19.6,18.4,15.4,100930.0
20-08-1985,6.0,110.0,22.9,16.4,13.1,101380.0
21-08-1985,3.0,254.0,20.5,17.6,12.2,101740.0
22-08-1985,6.0,231.0,19.3,16.1,11.7,101860.0
23-08-1985,7.0,84.0,18.7,15.6,12.0,101550.0
24-08-1985,6.0,193.0,19.4,16.0,13.3,100140.0
25-08-1985,4.0,222.0,18.5,14.4,9.4,100700.0
26-08-1985,5.0,189.0,21.2,14.3,10.1,101860.0
27-08-1985,5.0,155.0,23.1,14.8,8.5,102410.0
28-08-1985,5.0,189.0,26.0,17.8,12.4,102390.0
29-08-1985,5.0,199.0,25.9,20.0,14.1,102310.0
30-08-1985,4.0,235.0,20.6,20.0,14.1,101810.0
31-08-1985,5.0,158.0,17.6,17.0,13.5,101410.0
01-09-1985,5.0,133.0,16.4,14.1,10.6,101370.0
02-09-1985,7.0,80.0,19.6,14.0,11.7,101160.0
03-09-1985,6.0,168.0,17.0,16.0,12.5,100510.0
04-09-1985,7.0,64.0,18.8,13.4,9.9,101830.0
05-09-1985,5.0,170.0,17.9,15.7,12.6,101630.0
06-09-1985,2.0,214.0,20.1,11.7,5.5,102770.0
07-09-1985,4.0,170.0,20.5,12.8,5.5,102530.0
08-09-1985,7.0,98.0,20.9,15.8,11.0,101960.0
09-09-1985,7.0,79.0,22.7,17.5,14.1,102360.0
10-09-1985,2.0,166.0,25.2,17.0,11.4,102560.0
11-09-1985,1.0,199.0,26.9,17.6,10.1,102480.0
12-09-1985,1.0,186.0,18.8,19.2,11.6,101960.0
13-09-1985,3.0,180.0,16.2,15.0,11.3,102350.0
14-09-1985,7.0,49.0,17.5,13.2,10.1,101810.0
15-09-1985,3.0,162.0,19.3,13.0,8.5,101570.0
16-09-1985,7.0,53.0,22.8,14.1,8.9,101900.0
17-09-1985,6.0,117.0,20.7,17.8,12.9,102180.0
18-09-1985,7.0,69.0,20.6,17.4,14.1,102200.0
19-09-1985,6.0,54.0,18.9,17.2,13.8,101350.0
20-09-1985,7.0,99.0,19.7,14.8,10.6,101810.0
21-09-1985,7.0,44.0,23.0,16.1,12.5,101360.0
22-09-1985,6.0,136.0,21.1,19.7,16.4,101490.0
23-09-1985,6.0,159.0,18.9,17.4,13.7,101930.0
24-09-1985,7.0,64.0,19.8,15.0,11.0,102020.0
25-09-1985,7.0,55.0,24.1,16.4,13.0,102270.0
26-09-1985,5.0,141.0,22.9,18.6,13.0,102710.0
27-09-1985,3.0,152.0,22.1,17.2,11.4,102780.0
28-09-1985,0.0,131.0,24.0,15.4,8.6,102730.0
29-09-1985,3.0,141.0,25.0,18.2,12.4,102540.0
30-09-1985,3.0,110.0,27.0,18.6,12.2,102290.0
01-10-1985,4.0,140.0,22.0,20.1,13.2,101570.0
02-10-1985,6.0,97.0,22.1,18.4,14.8,101340.0
03-10-1985,7.0,72.0,19.0,19.3,16.5,100620.0
04-10-1985,4.0,125.0,19.3,16.4,13.8,100750.0
05-10-1985,2.0,135.0,19.9,15.3,11.3,101390.0
06-10-1985,7.0,65.0,14.3,15.2,10.6,101220.0
07-10-1985,8.0,35.0,15.2,12.8,11.4,101360.0
08-10-1985,5.0,111.0,16.1,11.0,6.8,101420.0
09-10-1985,6.0,79.0,19.1,12.4,8.8,101120.0
10-10-1985,6.0,97.0,19.3,14.6,10.0,102180.0
11-10-1985,7.0,65.0,17.4,16.6,13.9,102830.0
12-10-1985,5.0,99.0,18.1,14.2,11.1,103510.0
13-10-1985,2.0,126.0,18.2,12.3,6.5,103850.0
14-10-1985,3.0,111.0,16.2,11.5,4.8,103830.0
15-10-1985,7.0,31.0,12.8,11.8,7.5,103730.0
16-10-1985,8.0,30.0,14.7,12.1,11.4,103580.0
17-10-1985,8.0,30.0,13.0,12.2,9.8,103150.0
18-10-1985,8.0,29.0,15.8,12.2,11.4,102800.0
19-10-1985,6.0,50.0,15.7,12.1,8.4,102780.0
20-10-1985,1.0,113.0,15.4,10.6,5.4,102650.0
21-10-1985,1.0,105.0,16.1,9.9,4.4,102700.0
22-10-1985,1.0,101.0,13.9,10.8,5.5,102990.0
23-10-1985,2.0,92.0,16.1,10.9,7.9,103060.0
24-10-1985,1.0,99.0,14.5,10.6,5.1,102830.0
25-10-1985,1.0,97.0,10.3,9.6,4.8,102810.0
26-10-1985,6.0,52.0,11.9,7.4,4.4,102900.0
27-10-1985,7.0,25.0,13.1,9.6,7.4,103000.0
28-10-1985,7.0,52.0,12.9,10.4,7.8,102930.0
29-10-1985,5.0,36.0,10.5,8.8,4.6,102460.0
30-10-1985,6.0,24.0,8.6,8.2,5.8,101800.0
31-10-1985,8.0,23.0,10.5,7.3,6.0,100880.0
01-11-1985,6.0,33.0,8.0,7.8,5.1,100960.0
02-11-1985,3.0,91.0,9.3,5.6,3.3,100650.0
03-11-1985,3.0,88.0,14.9,3.0,-3.3,100810.0
04-11-1985,7.0,45.0,12.6,7.0,-0.9,99900.0
05-11-1985,6.0,65.0,11.1,10.9,9.2,98430.0
06-11-1985,3.0,82.0,14.3,7.0,2.9,100290.0
07-11-1985,6.0,72.0,16.5,9.9,5.5,100430.0
08-11-1985,7.0,32.0,14.1,12.9,9.3,99650.0
09-11-1985,5.0,44.0,6.0,11.6,9.2,98990.0
10-11-1985,4.0,70.0,7.0,4.4,2.7,100820.0
11-11-1985,5.0,63.0,5.2,3.6,0.3,101620.0
12-11-1985,0.0,76.0,6.7,1.7,-1.8,101630.0
13-11-1985,0.0,75.0,8.3,1.3,-4.1,102270.0
14-11-1985,5.0,21.0,9.5,1.3,-5.7,102580.0
