date,demand,RRP,min_temperature,max_temperature,solar_exposure,school_day
2016-01-22,115064.265,31.79025205436284,17.1,27.7,18.0,N
2016-01-23,130510.90500000006,90.318841502938,20.3,36.8,22.8,N
2016-01-24,128831.64999999998,26.85450220394037,15.3,29.4,25.1,N
2016-01-25,132569.74,27.60134081276768,15.3,16.4,2.7,Y
2016-01-26,110152.815,25.27669394286473,16.5,29.4,28.7,N
2016-01-27,137955.42500000002,27.41362241440777,19.3,23.9,23.4,N
2016-01-28,116040.92499999994,32.527673360066736,19.8,24.2,22.0,N
2016-01-29,130907.09499999994,54.39807829781879,5.8,14.4,5.7,N
2016-01-30,107579.345,23.84687233362501,12.3,22.4,24.0,Y
2016-01-31,103462.78,24.58614814573897,15.2,20.8,23.3,Y
2016-02-01,121942.89499999996,31.5887666513904,12.5,23.6,29.4,Y
2016-02-02,129327.22500000002,33.90860309575187,19.2,22.2,23.3,Y
2016-02-03,105781.98500000002,30.398442682371662,17.7,22.7,21.5,Y
2016-02-04,119919.605,22.392378203714053,17.3,19.7,21.0,Y
2016-02-05,105911.71,26.30452433446689,15.8,20.8,23.8,Y
2016-02-06,117402.27500000002,31.763749182717145,17.7,21.2,22.7,Y
2016-02-07,136800.91,43.82687479325025,16.6,35.8,27.1,Y
2016-02-08,142213.66,135.06127930115858,16.5,36.0,27.7,Y
2016-02-09,134720.155,62.06847555549504,9.6,14.6,2.8,Y
2016-02-10,122830.38,41.49816808634802,7.9,24.4,24.3,Y
2016-02-11,123737.01,28.72453436405164,18.5,21.1,21.0,Y
2016-02-12,108417.695,59.04467499839394,13.0,24.8,16.8,Y
2016-02-13,102746.6,26.41220906550813,16.5,22.2,8.4,Y
2016-02-14,117880.565,84.97827860300808,7.1,19.7,21.2,Y
2016-02-15,122975.285,43.244732264291976,14.8,20.0,21.7,Y
2016-02-16,117062.03499999996,29.58535342521597,13.7,18.4,14.5,Y
2016-02-17,114097.07000000002,29.15326195493013,14.9,32.7,31.5,Y
2016-02-18,125972.765,30.23579275091724,17.7,21.2,7.8,Y
2016-02-19,114843.875,34.69311118855925,16.2,34.9,24.6,N
2016-02-20,105911.71,26.30452433446689,15.8,20.8,23.2,Y
2016-02-21,107884.355,24.60568175895384,12.6,24.7,26.5,Y
2016-02-22,129327.22500000002,33.90860309575187,19.2,22.9,23.4,Y
2016-02-23,107864.445,28.570907083886627,17.4,29.4,27.7,Y
2016-02-24,131003.79000000004,34.38993371527647,18.0,21.0,27.6,Y
2016-02-25,122268.86,28.54875424453945,15.9,19.4,13.8,Y
2016-02-26,125400.08,41.25807900840256,16.5,23.7,18.2,Y
2016-02-27,132856.72,,15.3,35.0,5.7,Y
2016-02-28,139450.61500000002,55.553221793961725,9.8,25.6,14.5,Y
2016-02-29,125400.08,41.25807900840256,15.0,23.7,24.7,Y
2016-03-01,117346.25999999998,32.34587505152578,16.2,23.5,11.6,Y
2016-03-02,127625.365,112.90369259707896,19.9,17.7,22.0,Y
2016-03-03,120764.18499999994,37.25248390944717,15.4,23.5,11.6,Y
2016-03-04,149376.5700000001,43.22741725961441,18.2,33.0,21.2,Y
2016-03-05,102647.905,27.41362241440777,12.2,25.4,20.9,Y
2016-03-06,125400.08,41.25807900840256,15.9,23.7,20.7,Y
2016-03-07,98324.64500000002,25.86103520841595,13.1,19.9,14.0,N
2016-03-08,160285.01499999998,253.0320323493748,19.9,28.2,19.7,Y
2016-03-09,105484.09999999998,48.7174899804805,15.4,18.8,10.8,Y
2016-03-10,132265.005,41.37607961909501,17.4,23.3,25.3,Y
2016-03-11,120390.11000000002,45.15757294141522,10.7,29.1,19.7,Y
2016-03-12,119690.755,37.32101386067789,18.7,22.3,7.0,Y
2016-03-13,121143.25,32.431714719557206,18.1,22.3,8.3,Y
2016-03-14,156924.83,66.96065647068089,17.9,39.4,19.1,Y
2016-03-15,111329.61999999998,30.08696209777776,15.9,22.7,18.8,Y
2016-03-16,123073.98,28.460127691897178,15.0,18.1,20.8,Y
2016-03-17,143184.8049999999,49.491101501657255,18.3,32.5,19.6,Y
2016-03-18,117282.76500000006,31.59640662718004,13.9,16.2,8.8,Y
2016-03-19,125072.72999999998,47.75384259577693,18.2,20.8,11.7,Y
2016-03-20,110794.26,72.75516330945305,9.3,19.2,9.5,Y
2016-03-21,149376.5700000001,43.22741725961441,16.5,33.3,12.9,Y
2016-03-22,106274.56,31.657840010337377,11.4,18.8,11.1,Y
2016-03-23,126074.895,44.26219137917983,19.3,28.8,12.7,Y
2016-03-24,152599.125,66.4116033909107,20.8,17.1,10.4,Y
2016-03-25,101740.88999999998,30.2218554796405,15.9,20.4,14.4,N
2016-03-26,116291.535,24.84952843405312,12.3,21.8,5.3,Y
2016-03-27,118281.13,31.07095134828353,17.7,17.9,5.7,Y
2016-03-28,125072.72999999998,42.354944323195,16.3,21.2,10.4,N
2016-03-29,118281.13,31.07095134828353,15.9,31.5,5.7,N
2016-03-30,122625.21,29.06251382117919,15.6,18.7,8.5,N
2016-03-31,121998.2,21.97136289674765,9.8,22.8,9.9,N
2016-04-01,114097.07000000002,29.15326195493013,14.4,20.9,31.5,N
2016-04-02,103629.645,25.27669394286473,16.5,29.0,16.0,Y
2016-04-03,102084.00000000004,15.803999542533598,11.3,21.5,15.8,N
2016-04-04,102229.64500000002,103.27299489693036,9.7,20.6,16.2,N
2016-04-05,102075.925,65.93243797006983,15.9,25.0,13.5,N
2016-04-06,11506.94499999998,52.636792886745,13.1,20.5,13.5,Y
2016-04-07,118800.06999999998,52.36555156448984,15.9,21.6,15.1,Y
2016-04-08,116230.34,30.367057912331664,15.9,21.2,13.1,N
2016-04-09,109044.89999999998,73.13914453266499,8.5,24.3,13.0,Y
2016-04-10,125194.87,38.972005189190256,12.7,34.4,8.5,N
2016-04-11,118614.00499999996,62.30651080536403,14.5,20.1,14.1,N
2016-04-12,123808.75999999998,62.96455249652773,11.0,26.8,15.9,Y
2016-04-13,105963.555,122.44216060606873,10.5,25.0,14.8,N
2016-04-14,109044.89999999998,73.13914453266499,10.4,22.3,13.0,N
2016-04-15,104189.1,147.48059286048158,19.3,26.6,14.6,N
2016-04-16,126230.785,36.49793630135471,14.4,21.1,7.8,Y
2016-04-17,100526.305,39.12944308158944,13.1,19.8,14.7,Y
2016-04-18,126846.44500000002,54.639356002363606,13.6,27.4,12.6,Y
2016-04-19,126846.44500000002,54.571191788622855,13.6,27.4,14.5,Y
2016-04-20,112816.67999999992,104.07810309743208,9.6,19.6,9.7,Y
2016-04-21,125514.13999999994,55.740468583858366,17.1,24.2,3.6,Y
2016-04-22,126847.01999999996,60.58197892626885,14.6,24.7,8.8,Y
2016-04-23,116817.15,39.49973783387113,11.9,25.4,14.8,Y
2016-04-24,105642.28000000004,30.68045485245112,14.8,20.0,5.8,Y
2016-04-25,101740.88999999998,30.2218554796405,15.7,24.9,10.4,N
2016-04-26,108543.635,113.13405393278008,12.5,23.5,9.0,N
2016-04-27,126321.69999999998,52.91240414027224,8.3,19.1,13.7,Y
2016-04-28,1440.61,60.11943198134479,8.3,19.6,3.9,Y
2016-04-29,118531.5,19.411138104217027,11.2,25.4,13.5,Y
2016-04-30,97300.48999999996,20.49660012086163,12.7,20.9,14.1,N
2016-05-01,98873.53499999996,31.87421762254177,14.4,17.0,9.0,Y
2016-05-02,124033.115,87.7107911325633,17.4,17.2,6.7,Y
2016-05-03,124370.76499999994,73.92313207207503,14.2,31.5,22.1,Y
2016-05-04,100394.05999999998,47.17506412480978,10.1,23.3,9.0,Y
2016-05-05,103487.27999999998,59.14011232249993,15.5,20.5,6.7,Y
2016-05-06,118830.13999999998,29.06251382117919,15.5,29.5,8.6,N
2016-05-07,118192.05499999998,27.2322529661575,9.7,20.5,6.4,Y
2016-05-08,113485.10500000004,104.72255616276682,16.7,16.7,8.5,Y
2016-05-09,119781.135,100.81404268418396,7.3,22.2,6.7,Y
2016-05-10,13.0,58.759038577896064,9.0,16.6,6.6,Y
2016-05-11,124692.31500000002,37.42538579983858,20.4,23.7,11.4,Y
2016-05-12,122771.53,77.21528799144231,5.0,14.3,7.3,Y
2016-05-13,104123.39000000004,31.68232539009725,11.4,19.8,9.8,Y
2016-05-14,131730.83500000002,99.76325079621635,10.7,15.5,8.6,Y
2016-05-15,121143.25,32.431714719557206,12.6,19.3,3.3,Y
2016-05-16,132170.05000000002,66.25853483372367,5.8,17.0,8.5,Y
2016-05-17,126617.72,37.02129178364609,14.5,14.9,1.5,Y
2016-05-18,124352.21499999994,70.58882764171112,13.0,19.3,7.2,Y
2016-05-19,124392.29000000004,44.4033582949554,14.6,18.4,2.2,Y
2016-05-20,124209.40499999994,68.33332654801787,11.4,17.4,3.7,Y
2016-05-21,118010.31,91.9304754139702,12.1,20.9,3.5,Y
2016-05-22,122533.87999999998,65.48598559027103,14.1,21.1,7.2,Y
2016-05-23,101945.995,28.278767370900635,14.5,21.7,10.2,Y
2016-05-24,128753.755,99.57367451327536,17.3,14.2,7.6,Y
2016-05-25,104949.95000000004,74.26293512240831,13.7,19.8,9.1,Y
2016-05-26,124209.40499999994,68.33332654801787,9.4,18.5,5.4,Y
2016-05-27,120916.215,36.19353623808022775,6.8,14.2,8.8,Y
2016-05-28,119938.795,81.99013457989136,5.7,13.2,6.2,Y
2016-05-29,118751.96499999994,68.7154740391033,8.7,13.9,6.5,Y
2016-05-30,121424.41999999998,10.801519078699323,12.8,17.2,7.2,Y
2016-05-31,128834.06499999994,32.559017398077145,12.8,20.2,12.8,Y
2016-06-01,133209.18,95.87375279700083,8.9,14.6,9.9,Y
2016-06-02,131868.24,99.85163752773224,5.7,14.7,6.3,Y
2016-06-03,141195.03,168.85275921362106,6.8,17.0,4.4,Y
2016-06-04,134435.115,114.87507797646472,9.0,13.2,3.4,Y
2016-06-05,132038.425,106.23067460438124,5.6,19.1,9.4,Y
2016-06-06,134829.75499999998,107.44561213695006,8.9,14.1,7.1,Y
2016-06-07,134435.115,114.87507797646472,9.1,13.2,3.4,Y
2016-06-08,137305.35500000007,91.31566020167236,9.7,14.1,4.7,Y
2016-06-09,132859.3049999999,50.23897194140825,10.8,17.5,9.5,Y
2016-06-10,108133.03,47.487874042279216,9.0,19.2,7.6,Y
2016-06-11,137717.25499999995,55.59096957742731,9.0,13.5,6.5,Y
2016-06-12,123162.185,62.93401613125005,10.0,16.9,7.1,Y
2016-06-13,137511.31500000006,62.15476410541197,7.7,14.7,7.0,Y
2016-06-14,138466.56,90.84510926284298,8.6,15.6,8.3,Y
2016-06-15,140904.58999999994,92.41624584656894,6.0,17.9,9.2,Y
2016-06-16,142842.4,102.3492035873102,8.4,17.0,8.9,Y
2016-06-17,134290.46000000002,39.27859912759253,6.6,13.8,4.7,Y
2016-06-18,123162.185,62.93401613125005,10.0,12.3,5.3,Y
2016-06-19,139781.24500000002,38.55071373881381,8.6,12.7,5.9,Y
2016-06-20,131996.96999999994,85.79783203356868,6.4,15.8,9.2,Y
2016-06-21,135184.95,62.15476410541197,10.5,14.7,6.6,Y
2016-06-22,144658.37999999998,67.93849619704025,6.9,14.1,7.8,Y
2016-06-23,136740.005,78.3189801890822,10.4,14.8,7.2,Y
2016-06-24,144658.37999999998,67.93849619704025,6.9,10.7,5.8,N
2016-06-25,104072.435,39.08786121512388,14.3,17.9,5.9,Y
2016-06-26,135914.68,37.13177468136628,8.6,14.0,7.8,Y
2016-06-27,148639.99499999994,127.34660756278956,7.3,11.4,4.4,N
2016-06-28,142146.30999999994,110.28039026338428,6.6,17.0,7.8,Y
2016-06-29,139814.04,143.8480399607936,9.3,13.0,5.0,N
2016-06-30,134819.94499999998,68.33332654801787,6.5,14.1,11.7,Y
2016-07-01,138768.04499999998,176.91203624256585,10.5,13.7,4.1,N
2016-07-02,132101.86,101.57319835428508,10.3,15.7,9.6,N
2016-07-03,145713.81000000006,42.62957623508712,4.0,12.0,5.9,N
2016-07-04,133399.23,124.08563142493402,9.4,14.2,10.6,N
2016-07-05,142401.79499999998,147.18769194657978,8.2,12.8,1.8,N
2016-07-06,131159.9450000001,90.783774840706,9.6,15.9,7.6,Y
2016-07-07,136676.715,117.71204787918704,7.3,14.1,7.1,Y
2016-07-08,119573.22000000002,31.808179610367603,10.0,16.4,9.7,Y
2016-07-09,110314.625,48.34486635158304,10.8,18.5,3.5,N
2016-07-10,119218.22999999998,36.16721233153689,6.5,14.2,3.6,N
2016-07-11,143461.125,81.9525191381986,6.6,11.6,6.0,N
2016-07-12,111329.625,43.74592103469427,12.8,13.0,11.5,Y
2016-07-13,130119.49999999994,71.86981662241249,9.2,16.0,8.1,Y
2016-07-14,131372.71000000002,37.3664263072597,9.7,15.1,8.2,N
2016-07-15,141166.84999999995,79.50760047667002,8.7,14.7,5.0,Y
2016-07-16,120379.285,32.884789924196674,7.6,16.6,10.4,Y
2016-07-17,132569.74,99.57367451327536,3.3,15.1,9.2,Y
2016-07-18,138640.38999999998,73.18959370858664,7.0,13.4,14.2,Y
2016-07-19,133831.37499999994,121.46071906120672,3.4,14.4,19.1,Y
2016-07-20,136850.14000000007,52.331551942146326,9.8,16.1,9.2,Y
2016-07-21,128207.125,44.85808004391332,10.9,16.0,7.3,Y
2016-07-22,128777.82,21.091718867814336,9.2,14.6,5.1,Y
2016-07-23,119888.57499999998,62.70928692663168,7.5,11.6,9.0,Y
2016-07-24,145713.81000000006,42.62957623508712,7.9,12.0,10.3,Y
2016-07-25,132854.13499999998,37.71427512436855,10.3,13.5,8.6,Y
2016-07-26,132642.14000000007,46.26803439540405,10.1,16.0,8.9,Y
2016-07-27,143209.75499999998,36.39746277863544,7.5,12.9,6.9,Y
2016-07-28,144008.37,40.75298792840999,7.9,14.4,10.2,Y
2016-07-29,120149.43499999998,44.726219137917983,13.6,28.5,12.7,Y
2016-07-30,121548.535,24.84952843405312,9.4,13.1,8.5,Y
2016-07-31,126696.19,33.677175825887105,3.0,17.0,11.3,Y
2016-08-01,137934.84499999994,45.97912936937728,11.2,14.4,5.2,Y
2016-08-02,128119.715,56.95927732944149,7.3,16.0,7.5,Y
2016-08-03,142341.635,41.56189874979306,6.9,15.2,6.3,Y
2016-08-04,142671.50999999998,51.5652821901864,4.9,14.6,14.4,Y
2016-08-05,117115.61999999998,37.920958989501145,14.5,14.8,5.9,Y
2016-08-06,140905.85,36.73054057620745,8.4,13.4,7.0,Y
2016-08-07,145767.10000000006,111.82051677676232,4.1,15.3,9.7,Y
2016-08-08,135616.12500000006,31.943313532221907,7.8,14.8,11.7,Y
2016-08-09,132819.53499999997,29.29351973600872,9.5,18.9,14.4,Y
2016-08-10,130616.66999999998,22.41944079075052,9.6,15.3,11.3,Y
2016-08-11,119262.145,22.66079993367644,10.5,16.9,15.8,Y
2016-08-12,131280.84999999998,41.152030032494224,10.2,15.8,10.3,Y
2016-08-13,140922.71500000003,58.02954936186121,9.9,12.2,10.2,Y
2016-08-14,113066.245,33.06116000358905,9.2,18.1,11.2,Y
2016-08-15,128868.255,26.612662892812505,8.5,14.5,14.1,Y
2016-08-16,131159.9450000001,90.35783774840706,9.6,14.8,7.6,Y
2016-08-17,132561.21999999994,40.89160698996285,12.5,15.6,9.6,Y
2016-08-18,110816.37500000004,52.02449269343092,8.8,19.4,9.6,Y
2016-08-19,137008.71,29.8035800486992,9.8,12.8,9.6,Y
2016-08-20,121052.06,25.00246694438741,9.4,15.3,9.9,Y
2016-08-21,138152.10499999998,117.95324231976058,10.5,15.0,9.8,Y
2016-08-22,129576.36,41.09768311326233,4.1,18.1,11.7,Y
2016-08-23,12.0,78.3189801890822,6.9,13.4,7.5,Y
2016-08-24,140886.99499999994,45.97912936937728,5.8,15.4,5.2,Y
2016-08-25,139724.02500000002,74.66305514066032,10.4,13.0,13.5,Y
2016-08-26,139920.54499999998,67.62775329848809,7.2,14.4,8.6,Y
2016-08-27,134435.115,114.87507797646472,6.9,13.4,3.2,Y
2016-08-28,132338.94,29.8035800486992,9.5,15.8,6.0,Y
2016-08-29,125055.69,39.14237889935278,8.7,20.4,14.2,Y
2016-08-30,127906.24000000002,39.83893843099445,10.2,18.3,8.4,Y
2016-08-31,113261.26,18.57271407584552,16.0,16.8,4.9,Y
2016-09-01,130967.28,68.17720323809121,11.6,13.6,7.0,Y
2016-09-02,135273.32499999992,52.63679288174518,9.6,15.0,9.6,Y
2016-09-03,104770.705,108.09555592090364,11.3,17.4,12.3,Y
2016-09-04,103685.45000000004,61.89517763823436,9.5,18.5,11.0,N
2016-09-05,124209.40499999994,68.33332654801787,11.4,17.1,5.4,Y
2016-09-06,129542.365,28.692645954086142,9.2,21.5,15.8,Y
2016-09-07,123307.01999999996,24.18242138687643,9.6,16.0,16.7,Y
2016-09-08,134234.45000000007,42.81991757592776,5.0,14.4,8.0,Y
2016-09-09,125432.605,23.400999273275083,8.8,16.7,12.3,Y
2016-09-10,130616.66999999998,22.41944079075052,8.3,15.9,11.3,Y
2016-09-11,109125.21499999998,50.34788200646386,7.3,17.0,11.8,Y
2016-09-12,130967.28,68.17720323809121,9.9,13.6,7.9,Y
2016-09-13,128834.06499999994,32.559017398077145,12.8,15.1,10.1,Y
2016-09-14,110005.0,24.18242138687643,11.6,16.7,8.9,Y
2016-09-15,105376.33500000002,29.90281082892093,16.9,16.0,19.6,N
2016-09-16,131734.10499999998,47.04374730712296,13.0,14.7,12.5,N
2016-09-17,106709.53999999998,36.02869125900082,11.1,19.8,18.8,N
2016-09-18,112140.47000000002,37.01543366368984,9.7,18.6,14.8,N
2016-09-19,124209.40499999994,68.33332654801787,11.4,16.2,5.2,
2016-09-20,130967.28,68.17720323809121,9.1,13.6,7.0,Y
2016-09-21,119475.62,52.28162464129353,6.6,15.9,17.7,N
2016-09-22,104949.95000000004,74.26293512240831,13.7,17.6,9.1,N
2016-09-23,126763.36499999998,78.64044241065416,5.2,15.4,9.5,N
2016-09-24,127208.56999999992,52.2828345928266,8.3,15.2,15.9,N
2016-09-25,105931.555,37.69847947054115,9.5,14.7,17.1,N
2016-09-26,131757.155,47.8916230648124,10.2,13.4,6.3,N
2016-09-27,137008.71,31.793730234012127,9.8,12.2,9.9,N
2016-09-28,117722.95,49.4934902047,5.5,16.7,19.7,N
2016-09-29,122858.49,37.59600105495355,12.5,15.2,16.2,N
2016-09-30,123061.87,33.75036270251704,10.1,23.1,15.6,N
2016-10-01,113024.02,56.012306842386245,6.7,22.0,21.3,N
2016-10-02,119226.42000000006,31.07038254840908,9.5,22.2,,N
2016-10-03,117346.25999999998,53.12020553127589,14.6,19.5,9.1,Y
2016-10-04,99701.43,23.81353739911253,9.8,29.8,13.2,Y
2016-10-05,99845.34500000004,35.12054575453668,9.7,25.4,21.2,N
2016-10-06,115898.53999999998,30.189572804799784,9.7,27.2,22.6,Y
2016-10-07,117136.63,35.119355526533425,11.3,16.3,10.4,Y
2016-10-08,113418.125,48.78840530162178,3.1,18.1,10.3,Y
2016-10-09,111423.765,48.05972395221296,15.9,15.7,21.3,Y
2016-10-10,116831.43,27.654717773718943,18.4,16.5,15.9,Y
2016-10-11,116831.43,27.654717773718943,13.0,16.8,16.8,Y
2016-10-12,110661.43000000002,19.080901121104244,7.9,17.5,19.0,Y
2016-10-13,106139.41,34.142897915109955,10.1,18.3,22.8,Y
2016-10-14,121731.485,43.966506601394045,5.2,22.7,24.5,Y
2016-10-15,104804.08999999998,90.40132049856074,12.6,15.8,19.0,Y
2016-10-16,101793.03499999996,22.02909542091953,7.8,22.1,17.5,Y
2016-10-17,106709.53999999998,36.02869125900082,11.1,18.8,18.8,Y
2016-10-18,123265.44,36.721271014812,9.6,18.9,16.5,Y
2016-10-19,101300.77500000002,35.210343819679544,9.7,15.3,11.6,Y
2016-10-20,116179.47000000002,1.1491388877622,10.0,25.8,17.4,Y
2016-10-21,110545.83999999995,32.10570562628139,17.5,23.7,25.7,Y
2016-10-22,100203.55,86.72527139208141,9.0,20.3,27.3,Y
2016-10-23,111289.0,40.91855691173433,12.8,22.1,18.7,Y
2016-10-24,130510.90500000006,45.905585805803739,9.6,14.0,22.8,Y
2016-10-25,101793.03499999996,23.02909542091953,17.4,29.1,8.0,Y
2016-10-26,96698.285,44.84928375255053,9.6,15.4,17.8,Y
2016-10-27,122664.30500000008,43.17737957142464,8.2,19.5,25.7,Y
2016-10-28,126847.01999999996,60.58197892626885,12.2,24.9,5.3,Y
2016-10-29,104191.10499999998,21.28564823839809,9.3,25.6,25.8,Y
2016-10-30,121067.59,76.02598021237554,9.7,18.9,9.6,Y
2016-10-31,110661.43000000002,19.080901121104244,7.9,17.5,19.5,Y
2016-11-01,100178.84,14.37309940037612,11.9,17.3,17.3,Y
2016-11-02,133989.155,35.64081616232299,15.4,31.5,25.1,Y
2016-11-03,104700.055,23.790582966742463,12.2,17.4,18.8,Y
2016-11-04,113666.485,25.95235019627817,10.2,29.2,24.2,Y
2016-11-05,113666.485,25.95235019627817,12.7,29.2,24.9,Y
2016-11-06,120753.43000000002,55.59096957742731,9.8,13.5,6.5,Y
2016-11-07,116230.34,30.367057912331664,14.6,25.9,15.9,Y
2016-11-08,101386.01,88.04906289240498,7.6,17.0,14.8,Y
2016-11-09,99778.2,15.803999542533598,6.8,19.3,17.1,Y
2016-11-10,116817.15,39.49973783387113,11.1,16.6,24.4,Y
2016-11-11,117953.885,26.82398291120296,11.5,29.9,24.9,Y
2016-11-12,99907.32,10.832116257847776,13.2,25.5,17.0,Y
2016-11-13,123808.75999999998,62.96455249652773,14.0,14.6,13.5,Y
2016-11-14,113418.125,48.78840530162178,3.1,20.5,10.3,Y
2016-11-15,119905.59000000004,26.90838748677188,10.0,19.2,17.1,Y
2016-11-16,101793.035,41.149502563498906,11.9,17.9,15.8,Y
2016-11-17,120177.94500000008,29.23763309274425,10.9,27.2,24.1,Y
2016-11-18,96742.49000000002,112.9080675588486,11.7,15.9,24.1,Y
2016-11-19,101256.78,81.88131426952347,15.1,29.3,27.5,Y
2016-11-20,137934.84499999994,54.79203693773652,11.2,14.4,13.2,Y
2016-11-21,123775.16,38.48525873850619,13.7,21.2,19.2,Y
2016-11-22,122550.945,37.85789836096326,7.8,17.1,6.8,Y
2016-11-23,142341.635,41.9189874979306,11.1,15.2,6.3,Y
2016-11-24,113957.73500000002,56.95927732944149,15.9,19.2,16.7,Y
2016-11-25,117138.35499999994,37.02214640883425,9.5,25.7,23.1,Y
2016-11-26,104700.055,23.790582966742463,12.2,18.4,18.8,Y
2016-11-27,117138.35499999994,37.02214640883425,9.6,25.7,23.1,Y
2016-11-28,118666.37,65.39277901902615,12.2,19.6,24.0,Y
2016-11-29,119169.17,63.42996415054329,10.4,20.0,31.0,Y
2016-11-30,121067.59,76.02598021237554,13.3,18.9,9.6,Y
2016-12-01,122777.025,69.22481072985762,28.0,33.1,29.3,N
2016-12-02,109318.355,41.49943678076753,13.0,21.6,29.7,Y
2016-12-03,108599.06500000002,13.00865038296115,12.7,19.5,18.4,N
2016-12-04,126465.96000000002,43.73274194874511,12.5,31.7,14.1,Y
2016-12-05,114967.345,25.322828102188502,15.8,25.4,20.5,Y
2016-12-06,105445.64999999997,25.85386172829321,15.4,23.2,19.7,Y
2016-12-07,112738.07999999994,44.722059060257216,10.5,28.3,30.8,Y
2016-12-08,109260.30500000002,28.684832373019628,19.3,30.2,29.3,Y
2016-12-09,105664.09,25.11819531451035,10.0,17.3,23.2,Y
2016-12-10,111228.06000000004,48.41248781107932,12.8,20.8,24.2,Y
2016-12-11,113666.485,25.95235019627817,11.9,29.2,24.9,Y
2016-12-12,99622.63999999998,52.36555156448984,15.9,21.6,27.9,Y
2016-12-13,134583.25000000006,50.81827517131588,13.7,32.8,32.8,N
2016-12-14,116428.79000000002,81.59886300330011,15.5,27.7,27.7,N
2016-12-15,123073.98,28.460127691897178,20.3,26.8,20.7,Y
2016-12-16,135047.625,54.35305580531311,15.3,24.2,18.9,Y
2016-12-17,91886.605,22.78453983200271,15.3,20.5,18.2,N
2016-12-18,142353.755,49.55216250928972,16.1,37.2,29.3,Y
2016-12-19,113978.535,104.4712630382554,25.9,30.9,27.5,Y
2016-12-20,106451.25500000002,16.129856850912645,14.4,21.5,26.0,N
2016-12-21,112371.31,116.3293328920001,11.9,18.5,29.3,N
2016-12-22,90145.61499999998,34.67870590599445,13.1,31.7,31.5,N
2016-12-23,112247.945,24.32934518890301,12.5,26.3,28.7,N
2016-12-24,114843.875,34.69311118855925,16.2,34.9,26.3,N
2016-12-25,104189.1,24.06507764809973,19.7,27.8,28.8,N
2016-12-26,106284.83,22.91035559260904,25.4,25.5,10.2,N
2016-12-27,127973.585,23.315690343441,6.5,37.4,13.8,Y
2016-12-28,95700.48,61.49347091832768,12.6,25.7,31.7,N
2016-12-29,129715.465,199.1843269848356,16.0,33.5,29.4,Y
2016-12-30,121548.535,24.84952843405312,15.6,21.3,8.5,Y
2016-12-31,107579.345,23.84687233362501,12.3,22.4,24.0,Y
2017-01-01,98638.855,72.84524211681088,15.5,30.5,31.7,N
2017-01-02,109949.21,72.41222981047342,12.1,22.5,28.9,Y
2017-01-03,109260.30500000002,28.684832373019628,20.3,32.5,29.3,Y
2017-01-04,111543.80999999995,69.06961084528135,17.7,27.6,27.9,N
2017-01-05,139450.61500000002,55.470089536356646,19.0,26.7,29.7,N
2017-01-06,113446.09999999998,104.90778153105308,16.7,24.1,28.9,N
2017-01-07,136308.735,97.69920083624868,18.7,35.2,30.3,N
2017-01-08,136308.735,97.69920083624868,18.3,35.2,31.5,N
2017-01-09,116211.99,68.09952522024619,18.5,24.4,14.3,N
2017-01-10,113049.145,44.479787031118185,15.2,31.5,31.5,N
2017-01-11,111361.04999999994,76.92584895400033,18.5,21.8,23.1,N
2017-01-12,118783.945,70.49040546388655,14.9,33.0,29.7,N
2017-01-13,133705.845,75.59138621277178,18.8,41.7,31.5,N
2017-01-14,137302.60500000007,88.84765353650789,16.7,33.5,27.4,N
2017-01-15,90294.0,55.44429634416459,15.6,21.5,23.2,N
2017-01-16,120928.70500000002,108.16706282433108,12.9,21.3,30.5,N
2017-01-17,139607.90499999994,87.80265805077444,15.8,34.5,28.6,N
2017-01-18,121954.385,99.44627676093964,17.5,28.2,2.6,N
2017-01-19,148612.37000000005,49.25793525162137,17.9,30.9,25.5,N
2017-01-20,101413.145,22.11321453842982,15.8,30.0,25.4,N
2017-01-21,94602.89,76.67220439618707,9.3,19.6,29.1,Y
2017-01-22,103291.61,60.78453184919858,12.7,29.6,30.3,N
2017-01-23,141332.0549999999,79.11439768812534,17.8,36.7,19.2,N
2017-01-24,118924.76499999994,91.547124489588,20.2,20.2,4.4,N
2017-01-25,112254.83,-1.7614234527814945,12.9,22.6,25.7,N
2017-01-26,97300.35999999996,43.73274194874511,12.7,31.7,14.1,N
2017-01-27,112513.82,69.6571819577364,21.1,23.0,27.6,N
2017-01-28,120035.38500000002,44.479787031118185,14.7,25.7,28.5,N
2017-01-29,124825.02499999998,100.10963870360052,19.3,24.4,27.7,N
2017-01-30,124292.95499999994,96.16858428742005,17.8,30.0,14.9,N
2017-01-31,112863.01000000002,58.79126705950868,16.5,22.1,26.3,Y
2017-02-01,122777.025,69.22481072985762,28.0,33.1,29.3,Y
2017-02-02,119226.42000000006,74.49715828798679,9.4,16.4,16.4,Y
2017-02-03,117452.27,87.11101456532091,15.4,27.6,28.1,Y
2017-02-04,117361.7,80.81731255170979,14.6,35.9,27.3,Y
2017-02-05,110669.27,82.46801369115384,14.2,24.0,28.2,Y
2017-02-06,135452.26,125.30810842506428,14.5,35.2,18.5,Y
2017-02-07,131832.62999999998,31.94904060208768,20.6,28.3,26.3,Y
2017-02-08,111543.80999999995,69.06961084528135,15.4,27.6,27.9,Y
2017-02-09,137696.66999999995,95.60201813885556,6.5,13.3,11.0,Y
2017-02-10,138793.59,213.339431708986,18.7,27.1,21.3,Y
