date,cloud_cover,global_radiation,max_temp,mean_temp,min_temp,pressure
10-03-1980,6.0,41.0,10.6,3.4,-1.7,102340.0
11-03-1980,5.0,112.0,8.4,6.4,2.5,100870.0
12-03-1980,6.0,106.0,10.5,6.2,1.7,102560.0
13-03-1980,6.0,57.0,10.6,4.0,2.0,101950.0
14-03-1980,4.0,110.0,13.9,7.6,2.1,102570.0
15-03-1980,7.0,50.0,5.8,3.8,1.0,101120.0
16-03-1980,7.0,53.0,8.5,3.8,-0.1,100310.0
17-03-1980,8.0,43.0,3.9,2.6,1.5,100840.0
18-03-1980,7.0,46.0,8.4,4.0,2.5,100700.0
19-03-1980,8.0,51.0,7.0,4.1,2.5,102190.0
20-03-1980,7.0,46.0,8.4,6.4,3.0,101140.0
21-03-1980,7.0,70.0,12.1,8.0,3.1,100420.0
22-03-1980,6.0,116.0,8.5,5.4,2.2,100870.0
23-03-1980,7.0,70.0,11.1,8.0,4.8,98980.0
24-03-1980,6.0,109.0,11.5,5.0,3.3,100330.0
25-03-1980,6.0,55.0,10.5,5.4,2.2,100720.0
26-03-1980,4.0,196.0,10.1,8.1,0.4,101180.0
27-03-1980,7.0,97.0,9.7,8.4,4.5,99850.0
28-03-1980,2.0,172.0,10.6,8.7,2.7,102570.0
29-03-1980,6.0,125.0,8.4,6.8,1.6,101720.0
30-03-1980,6.0,53.0,8.0,5.0,3.0,102260.0
31-03-1980,7.0,70.0,13.6,8.5,7.3,98540.0
01-04-1980,6.0,150.0,10.5,8.4,4.4,102330.0
02-04-1980,6.0,124.0,12.2,7.4,5.5,102550.0
03-04-1980,2.0,221.0,8.6,3.0,-0.5,103550.0
04-04-1980,5.0,140.0,11.8,7.8,3.2,102330.0
05-04-1980,4.0,209.0,12.2,8.0,4.2,102320.0
06-04-1980,4.0,127.0,9.5,8.0,3.6,101460.0
07-04-1980,5.0,202.0,12.2,7.7,2.8,102530.0
08-04-1980,7.0,79.0,12.3,8.8,5.5,101460.0
09-04-1980,5.0,214.0,11.3,7.6,3.7,102560.0
10-04-1980,5.0,201.0,21.3,12.1,6.5,101910.0
11-04-1980,4.0,230.0,20.5,14.6,8.6,102560.0
12-04-1980,7.0,73.0,9.2,9.4,7.5,101910.0
13-04-1980,7.0,150.0,10.5,7.7,5.7,102470.0
14-04-1980,8.0,64.0,17.3,8.0,7.2,101330.0
15-04-1980,5.0,202.0,19.6,14.4,8.4,101490.0
16-04-1980,3.0,264.0,21.2,14.5,7.7,102040.0
17-04-1980,7.0,64.0,12.5,5.8,2.0,101740.0
18-04-1980,7.0,96.0,11.8,7.6,2.0,101580.0
19-04-1980,4.0,231.0,13.0,10.8,5.2,101860.0
20-04-1980,6.0,125.0,11.8,10.2,6.5,102320.0
21-04-1980,6.0,125.0,11.8,7.8,5.5,99910.0
22-04-1980,8.0,67.0,12.7,9.4,5.6,100910.0
23-04-1980,7.0,163.0,15.3,10.0,7.5,102450.0
24-04-1980,7.0,67.0,17.0,8.4,7.0,100840.0
25-04-1980,7.0,97.0,9.5,9.5,7.2,101890.0
26-04-1980,8.0,75.0,12.3,5.3,4.4,100540.0
27-04-1980,5.0,140.0,17.6,12.0,7.2,101570.0
28-04-1980,7.0,98.0,14.4,9.4,7.5,102080.0
29-04-1980,5.0,227.0,11.1,7.2,2.8,101890.0
30-04-1980,7.0,61.0,13.1,9.4,7.3,102100.0
01-05-1980,2.0,214.0,12.1,9.7,4.6,102750.0
02-05-1980,2.0,221.0,12.7,15.0,8.1,100760.0
03-05-1980,5.0,166.0,14.5,11.0,8.0,100700.0
04-05-1980,3.0,278.0,12.5,10.4,4.1,101490.0
05-05-1980,3.0,251.0,17.6,13.8,5.0,102570.0
06-05-1980,3.0,278.0,12.3,10.4,3.9,100500.0
07-05-1980,5.0,234.0,11.1,8.1,2.9,101590.0
08-05-1980,2.0,313.0,16.6,15.3,8.9,101780.0
09-05-1980,2.0,278.0,19.3,8.1,1.4,102560.0
10-05-1980,2.0,310.0,23.3,17.7,10.0,101900.0
11-05-1980,5.0,210.0,15.3,11.8,6.1,101750.0
12-05-1980,2.0,307.0,23.6,17.8,9.7,101550.0
13-05-1980,2.0,,21.1,17.0,12.3,101880.0
14-05-1980,1.0,321.0,19.3,14.8,8.8,102090.0
15-05-1980,1.0,337.0,19.7,15.3,10.1,102670.0
16-05-1980,7.0,89.0,18.5,12.3,9.4,102180.0
17-05-1980,2.0,236.0,19.7,11.0,9.2,102350.0
18-05-1980,6.0,108.0,15.6,6.2,0.5,100500.0
19-05-1980,7.0,79.0,14.3,10.6,8.4,100970.0
20-05-1980,7.0,89.0,21.1,15.2,9.4,102250.0
21-05-1980,0.0,314.0,26.1,14.4,9.7,102240.0
22-05-1980,4.0,233.0,18.3,14.3,9.2,101950.0
23-05-1980,6.0,141.0,17.5,12.9,10.3,100660.0
24-05-1980,5.0,280.0,22.2,14.6,9.8,102350.0
25-05-1980,8.0,109.0,18.7,13.8,9.6,101710.0
26-05-1980,5.0,197.0,18.2,13.9,9.4,101220.0
27-05-1980,6.0,171.0,13.9,11.7,7.7,100710.0
28-05-1980,5.0,187.0,13.1,9.6,6.5,100820.0
29-05-1980,8.0,81.0,15.6,9.4,8.9,100470.0
30-05-1980,8.0,82.0,17.4,11.8,8.3,102090.0
31-05-1980,4.0,320.0,18.6,13.2,7.4,101980.0
01-06-1980,7.0,140.0,17.8,13.2,9.9,100810.0
02-06-1980,5.0,257.0,19.4,17.0,13.1,100730.0
03-06-1980,5.0,259.0,17.2,14.0,9.9,101290.0
04-06-1980,3.0,293.0,15.0,12.2,6.5,101790.0
05-06-1980,5.0,219.0,17.7,12.8,9.0,101660.0
06-06-1980,7.0,203.0,15.3,12.8,8.8,100970.0
07-06-1980,5.0,245.0,19.1,13.0,9.9,101000.0
08-06-1980,7.0,141.0,17.9,14.6,10.3,100980.0
09-06-1980,5.0,259.0,19.4,15.6,10.9,101490.0
10-06-1980,5.0,248.0,18.3,14.6,9.3,100910.0
11-06-1980,6.0,220.0,21.8,13.2,7.1,101120.0
12-06-1980,5.0,259.0,19.9,17.0,13.3,100800.0
13-06-1980,5.0,255.0,20.5,17.8,14.1,101090.0
14-06-1980,6.0,205.0,20.1,16.6,13.0,100710.0
15-06-1980,7.0,81.0,18.1,13.2,11.4,100810.0
16-06-1980,6.0,135.0,19.0,14.5,10.2,101780.0
17-06-1980,5.0,213.0,20.2,15.3,10.5,101080.0
18-06-1980,7.0,65.0,18.3,13.0,9.5,100980.0
19-06-1980,6.0,172.0,20.0,17.0,13.2,101780.0
20-06-1980,5.0,192.0,18.2,15.8,12.2,101270.0
21-06-1980,6.0,135.0,15.2,12.2,9.4,100390.0
22-06-1980,6.0,198.0,20.1,14.2,10.3,100810.0
23-06-1980,7.0,164.0,18.5,15.6,11.7,100200.0
24-06-1980,7.0,248.0,19.4,13.2,10.0,100810.0
25-06-1980,5.0,273.0,18.1,13.8,9.3,101660.0
26-06-1980,5.0,222.0,18.1,14.6,9.1,100810.0
27-06-1980,7.0,22.0,18.7,14.4,10.6,100810.0
28-06-1980,3.0,269.0,17.2,15.8,8.0,102070.0
29-06-1980,5.0,248.0,21.7,13.8,5.5,101910.0
30-06-1980,5.0,284.0,21.9,14.2,9.0,101580.0
01-07-1980,3.0,229.0,24.3,15.4,11.9,101670.0
02-07-1980,6.0,191.0,20.0,19.6,15.9,101260.0
03-07-1980,7.0,79.0,13.7,13.6,9.6,100590.0
04-07-1980,3.0,215.0,19.3,15.9,11.5,101400.0
05-07-1980,5.0,208.0,19.3,22.2,18.0,101230.0
06-07-1980,5.0,215.0,24.3,18.2,,101850.0
07-07-1980,4.0,294.0,21.1,14.2,9.7,101580.0
08-07-1980,8.0,79.0,14.9,13.2,11.8,100250.0
09-07-1980,5.0,271.0,20.8,18.4,14.6,102060.0
10-07-1980,5.0,242.0,20.8,15.6,11.6,101330.0
11-07-1980,6.0,195.0,24.4,17.1,14.2,102650.0
12-07-1980,7.0,108.0,22.6,14.6,9.2,101710.0
13-07-1980,1.0,293.0,21.9,17.8,11.6,101580.0
14-07-1980,7.0,104.0,18.0,17.0,13.1,102010.0
15-07-1980,4.0,234.0,21.1,13.6,9.7,101950.0
16-07-1980,4.0,271.0,20.8,21.2,10.7,101580.0
17-07-1980,7.0,104.0,17.9,14.6,13.2,100460.0
18-07-1980,5.0,242.0,19.2,15.6,11.2,101680.0
19-07-1980,8.0,79.0,15.3,13.2,11.7,100830.0
20-07-1980,7.0,104.0,21.8,15.2,12.8,100810.0
21-07-1980,4.0,271.0,24.2,16.6,11.6,102050.0
22-07-1980,7.0,90.0,15.7,12.2,9.4,101580.0
23-07-1980,8.0,93.0,18.8,14.2,12.5,101190.0
24-07-1980,5.0,255.0,23.5,17.6,11.2,101700.0
25-07-1980,7.0,129.0,23.0,15.4,12.0,101330.0
26-07-1980,7.0,142.0,18.3,21.8,18.0,15.0
27-07-1980,5.0,175.0,21.9,18.0,13.7,101750.0
28-07-1980,8.0,112.0,17.5,12.9,9.4,100830.0
29-07-1980,6.0,163.0,21.5,21.6,18.4,101320.0
30-07-1980,5.0,217.0,17.8,18.2,12.7,101330.0
31-07-1980,5.0,279.0,23.0,18.0,13.6,101940.0
01-08-1980,7.0,80.0,18.7,17.0,13.8,101590.0
02-08-1980,6.0,259.0,20.6,18.8,14.0,101570.0
03-08-1980,4.0,265.0,21.9,18.6,13.0,101040.0
04-08-1980,6.0,259.0,20.6,18.8,14.0,101260.0
05-08-1980,6.0,259.0,22.3,18.8,14.0,101260.0
06-08-1980,6.0,185.0,21.4,16.6,14.0,101270.0
07-08-1980,6.0,96.0,22.3,14.6,9.9,101590.0
08-08-1980,7.0,69.0,22.8,16.0,14.6,101270.0
09-08-1980,7.0,70.0,17.0,18.8,15.2,101730.0
10-08-1980,6.0,176.0,25.2,18.0,14.6,101840.0
11-08-1980,3.0,271.0,24.5,18.4,12.4,102150.0
12-08-1980,5.0,182.0,22.8,18.6,13.5,101360.0
13-08-1980,7.0,79.0,23.6,17.4,13.7,100440.0
14-08-1980,4.0,259.0,20.9,18.8,13.6,101750.0
15-08-1980,6.0,140.0,19.8,18.0,13.2,101570.0
16-08-1980,7.0,94.0,21.1,15.4,12.7,101440.0
17-08-1980,4.0,210.0,24.5,15.8,11.8,102350.0
18-08-1980,5.0,223.0,21.1,19.6,13.2,101670.0
19-08-1980,6.0,208.0,19.6,18.2,15.6,100930.0
20-08-1980,6.0,163.0,19.8,18.8,15.3,100750.0
21-08-1980,7.0,159.0,19.9,18.2,13.7,100750.0
22-08-1980,3.0,210.0,18.3,15.3,9.5,101730.0
23-08-1980,6.0,140.0,18.7,15.5,11.2,101990.0
24-08-1980,7.0,111.0,19.8,12.9,9.2,102110.0
25-08-1980,5.0,199.0,21.5,18.0,10.0,101670.0
26-08-1980,6.0,197.0,18.6,17.4,13.3,101550.0
27-08-1980,7.0,78.0,25.8,17.5,15.0,101270.0
28-08-1980,1.0,235.0,14.4,7.2,2.0,102700.0
29-08-1980,3.0,235.0,21.2,15.8,9.0,102090.0
30-08-1980,6.0,136.0,19.2,18.2,15.0,100880.0
31-08-1980,7.0,82.0,25.3,18.8,15.9,101750.0
01-09-1980,4.0,213.0,22.4,18.4,13.2,102030.0
02-09-1980,2.0,229.0,23.5,15.5,9.6,102730.0
03-09-1980,7.0,72.0,19.8,17.8,16.0,101580.0
04-09-1980,3.0,210.0,22.1,13.8,6.4,101730.0
05-09-1980,1.0,216.0,23.5,17.6,10.5,102770.0
06-09-1980,3.0,170.0,17.4,12.0,5.6,102530.0
07-09-1980,5.0,103.0,19.8,11.1,5.9,102530.0
08-09-1980,4.0,229.0,20.3,15.8,9.8,101200.0
09-09-1980,6.0,117.0,22.1,17.8,13.7,101060.0
10-09-1980,6.0,75.0,20.2,16.6,13.6,99780.0
11-09-1980,7.0,75.0,19.0,15.6,11.3,101090.0
12-09-1980,5.0,102.0,18.2,13.3,9.3,101370.0
13-09-1980,6.0,78.0,21.3,13.8,10.5,101330.0
14-09-1980,7.0,69.0,17.8,17.4,15.0,100350.0
15-09-1980,4.0,208.0,19.3,15.1,11.2,102130.0
16-09-1980,4.0,46.0,20.3,17.4,12.2,101720.0
17-09-1980,6.0,53.0,19.8,16.6,15.7,101250.0
18-09-1980,3.0,179.0,20.2,17.2,12.2,102110.0
19-09-1980,7.0,77.0,19.7,16.0,14.8,101990.0
20-09-1980,7.0,73.0,17.4,16.0,13.7,101990.0
21-09-1980,5.0,176.0,14.7,14.1,8.5,100540.0
22-09-1980,4.0,150.0,20.3,16.1,10.0,102700.0
23-09-1980,7.0,39.0,18.1,15.0,12.0,102280.0
24-09-1980,4.0,139.0,16.7,13.4,8.0,103870.0
25-09-1980,5.0,55.0,24.1,17.0,13.2,102270.0
26-09-1980,5.0,122.0,16.3,14.4,12.6,100290.0
27-09-1980,6.0,73.0,22.7,17.4,13.5,102070.0
28-09-1980,2.0,145.0,17.2,15.4,10.2,101640.0
29-09-1980,8.0,52.0,20.0,17.4,15.2,100560.0
30-09-1980,4.0,139.0,17.0,12.6,7.6,102730.0
01-10-1980,6.0,72.0,15.7,15.0,13.2,101390.0
02-10-1980,2.0,110.0,14.7,11.0,7.7,101390.0
03-10-1980,6.0,135.0,17.1,15.3,8.3,101390.0
04-10-1980,7.0,67.0,15.1,15.6,14.1,100440.0
05-10-1980,7.0,53.0,16.8,12.5,6.0,101860.0
06-10-1980,8.0,39.0,13.3,9.8,8.1,100660.0
07-10-1980,4.0,121.0,15.1,6.0,0.0,102570.0
08-10-1980,6.0,65.0,14.7,13.2,9.5,101200.0
09-10-1980,7.0,42.0,16.6,9.0,4.1,100920.0
10-10-1980,4.0,102.0,18.5,13.6,9.4,101540.0
11-10-1980,6.0,87.0,12.4,10.2,6.8,99730.0
12-10-1980,6.0,126.0,12.0,7.8,1.1,99860.0
13-10-1980,2.0,126.0,18.7,12.0,6.8,101420.0
14-10-1980,7.0,18.0,13.1,9.6,5.1,101180.0
15-10-1980,6.0,98.0,20.2,12.8,9.2,99820.0
16-10-1980,8.0,29.0,9.0,8.8,6.8,99370.0
17-10-1980,7.0,29.0,13.1,11.1,9.0,101000.0
18-10-1980,2.0,126.0,19.2,11.7,6.5,100650.0
19-10-1980,7.0,25.0,11.1,10.6,7.0,102190.0
20-10-1980,6.0,30.0,14.1,13.6,9.7,101200.0
21-10-1980,8.0,28.0,16.1,10.4,7.8,101620.0
22-10-1980,8.0,43.0,13.9,9.0,8.4,100660.0
23-10-1980,4.0,92.0,11.1,8.1,4.1,103060.0
24-10-1980,8.0,18.0,13.6,9.4,5.2,101520.0
25-10-1980,7.0,55.0,13.4,10.6,7.0,99850.0
26-10-1980,8.0,25.0,12.8,8.4,6.2,100840.0
27-10-1980,7.0,25.0,16.6,12.2,9.6,101420.0
28-10-1980,4.0,103.0,10.5,7.0,1.2,103530.0
29-10-1980,8.0,25.0,14.0,9.8,7.0,101260.0
30-10-1980,8.0,29.0,10.5,8.3,6.8,100960.0
31-10-1980,8.0,23.0,10.5,8.3,6.0,100940.0
01-11-1980,3.0,82.0,17.0,8.8,3.1,101470.0
02-11-1980,4.0,88.0,9.4,6.6,2.3,102990.0
03-11-1980,6.0,20.0,5.5,3.0,1.0,100510.0
04-11-1980,5.0,23.0,8.5,8.0,3.1,101970.0
05-11-1980,3.0,51.0,14.2,7.4,3.3,102750.0
06-11-1980,3.0,82.0,14.3,7.0,2.0,101200.0
07-11-1980,4.0,73.0,6.3,4.9,0.6,103270.0
08-11-1980,8.0,22.0,14.1,14.9,13.2,101780.0
09-11-1980,8.0,22.0,14.6,13.2,11.6,101980.0
10-11-1980,4.0,45.0,13.6,6.0,-0.3,101130.0
11-11-1980,7.0,23.0,8.6,13.2,12.2,101980.0
12-11-1980,7.0,18.0,17.7,12.1,8.0,101780.0
13-11-1980,6.0,23.0,8.9,8.0,5.2,100550.0
14-11-1980,7.0,29.0,6.5,5.4,3.0,101580.0
15-11-1980,8.0,18.0,13.2,8.4,3.1,101260.0
16-11-1980,6.0,18.0,5.5,3.6,2.3,101700.0
17-11-1980,4.0,62.0,6.3,2.4,0.2,102360.0
18-11-1980,7.0,45.0,8.1,5.0,2.9,101050.0
19-11-1980,8.0,17.0,8.5,8.4,3.1,99970.0
20-11-1980,7.0,17.0,13.7,12.6,9.2,101420.0
21-11-1980,8.0,16.0,3.9,3.6,0.6,103740.0
22-11-1980,5.0,30.0,14.3,12.1,8.1,99210.0
23-11-1980,7.0,20.0,8.5,8.0,3.9,101480.0
24-11-1980,4.0,7.0,8.0,2.2,-1.8,101300.0
25-11-1980,8.0,18.0,15.6,12.2,11.5,101180.0
26-11-1980,7.0,17.0,14.3,10.8,6.4,101980.0
27-11-1980,5.0,32.0,13.1,9.1,7.5,99650.0
28-11-1980,5.0,46.0,8.1,7.2,5.4,101580.0
29-11-1980,7.0,17.0,15.3,13.6,11.4,101190.0
30-11-1980,8.0,14.0,14.1,13.6,11.8,101420.0
01-12-1980,6.0,14.0,7.8,2.4,-1.3,102780.0
02-12-1980,8.0,13.0,13.3,8.2,4.4,102490.0
03-12-1980,7.0,13.0,13.4,11.7,10.1,100720.0
04-12-1980,6.0,13.0,12.3,6.0,1.5,101860.0
05-12-1980,7.0,13.0,7.5,6.8,5.4,100930.0
06-12-1980,6.0,21.0,9.7,6.4,4.8,100400.0
07-12-1980,4.0,40.0,3.7,5.4,3.3,100520.0
08-12-1980,7.0,13.0,8.6,6.8,2.9,101540.0
09-12-1980,6.0,36.0,8.4,5.8,2.8,101440.0
10-12-1980,7.0,12.0,9.8,8.0,4.2,101970.0
11-12-1980,8.0,12.0,9.5,2.8,1.6,102760.0
12-12-1980,4.0,42.0,9.0,7.4,1.9,100830.0
13-12-1980,6.0,12.0,6.8,6.8,3.3,100400.0
14-12-1980,5.0,21.0,9.7,1.1,-4.9,101400.0
15-12-1980,7.0,12.0,6.6,-0.1,-4.0,101540.0
16-12-1980,7.0,25.0,13.0,7.6,2.7,101850.0
17-12-1980,7.0,12.0,12.6,9.0,8.3,102250.0
18-12-1980,6.0,37.0,3.9,2.8,1.0,100980.0
19-12-1980,5.0,16.0,11.5,5.2,3.9,100310.0
20-12-1980,6.0,12.0,9.7,6.4,1.7,102720.0
21-12-1980,8.0,12.0,13.1,10.4,7.4,102140.0
22-12-1980,4.0,23.0,3.5,-1.2,-1.8,100580.0
23-12-1980,8.0,17.0,2.8,5.9,4.2,103670.0
24-12-1980,8.0,12.0,12.7,10.4,8.6,102140.0
25-12-1980,7.0,14.0,11.1,13.2,10.6,101810.0
26-12-1980,6.0,25.0,9.4,9.4,7.7,101390.0
27-12-1980,2.0,12.0,2.8,1.2,-0.3,100910.0
28-12-1980,7.0,12.0,13.8,11.2,9.3,102200.0
29-12-1980,6.0,12.0,11.3,7.6,3.0,102780.0
30-12-1980,8.0,13.0,4.6,3.0,2.0,103170.0
31-12-1980,8.0,13.0,9.4,4.8,1.2,100720.0
01-01-1981,6.0,13.0,7.3,5.4,2.7,104070.0
02-01-1981,3.0,31.0,6.3,3.5,0.1,103260.0
03-01-1981,7.0,13.0,8.8,5.2,2.8,103490.0
04-01-1981,6.0,39.0,8.3,6.4,3.2,102050.0
05-01-1981,5.0,46.0,5.0,5.2,1.4,101880.0
06-01-1981,7.0,13.0,6.6,5.4,5.5,102260.0
07-01-1981,7.0,13.0,9.0,0.9,2.8,102360.0
08-01-1981,5.0,42.0,6.5,8.4,5.6,103030.0
09-01-1981,8.0,14.0,5.6,8.2,2.4,102500.0
10-01-1981,3.0,39.0,10.0,5.6,1.3,102560.0
11-01-1981,5.0,46.0,5.2,6.4,3.7,101940.0
12-01-1981,4.0,47.0,10.0,8.4,6.8,102780.0
13-01-1981,6.0,48.0,11.1,3.5,-2.7,103220.0
14-01-1981,5.0,31.0,1.6,-1.4,-0.6,101170.0
15-01-1981,6.0,47.0,4.5,-0.1,-4.4,99880.0
16-01-1981,2.0,44.0,4.6,0.1,-1.5,103020.0
17-01-1981,5.0,37.0,11.4,9.0,6.9,102030.0
18-01-1981,8.0,15.0,2.2,3.6,0.5,103640.0
19-01-1981,6.0,46.0,5.9,4.2,0.6,101180.0
20-01-1981,3.0,88.0,10.5,0.4,-3.0,102580.0
21-01-1981,5.0,58.0,5.5,7.0,5.4,101120.0
22-01-1981,4.0,42.0,10.2,2.4,-0.6,102520.0
23-01-1981,0.0,57.0,4.5,-1.8,-8.9,102650.0
24-01-1981,7.0,31.0,7.7,0.2,-4.6,102640.0
25-01-1981,3.0,58.0,4.6,1.9,-2.9,101240.0
26-01-1981,8.0,27.0,8.7,8.4,4.2,102580.0
27-01-1981,6.0,34.0,8.1,5.8,2.6,103880.0
28-01-1981,6.0,18.0,11.3,6.2,5.7,103630.0
29-01-1981,6.0,28.0,10.9,2.9,-1.3,103640.0
30-01-1981,7.0,19.0,11.6,10.2,7.4,100200.0
31-01-1981,5.0,32.0,8.9,8.3,5.4,99550.0
01-02-1981,8.0,19.0,10.1,4.6,2.4,102400.0
02-02-1981,8.0,28.0,4.0,2.1,1.3,100250.0
03-02-1981,7.0,20.0,6.5,2.8,0.0,100140.0
04-02-1981,5.0,37.0,6.7,1.9,-3.4,102520.0
05-02-1981,7.0,29.0,4.1,-0.1,-1.1,101810.0
06-02-1981,6.0,33.0,7.7,4.2,2.8,102890.0
07-02-1981,5.0,31.0,6.4,2.4,-1.1,102340.0
08-02-1981,8.0,28.0,4.8,3.4,-0.2,101220.0
09-02-1981,5.0,49.0,6.2,5.7,1.4,101140.0
10-02-1981,6.0,49.0,6.9,0.4,-1.6,102130.0
11-02-1981,6.0,23.0,11.9,5.7,1.4,103120.0
12-02-1981,1.0,90.0,5.1,-2.6,-4.6,101770.0
13-02-1981,6.0,27.0,5.2,2.2,-1.4,102400.0
14-02-1981,4.0,93.0,-0.2,-0.4,-4.6,103020.0
15-02-1981,3.0,83.0,4.1,1.2,-2.3,103140.0
16-02-1981,3.0,88.0,6.5,-0.5,-6.0,102590.0
17-02-1981,8.0,32.0,4.9,3.5,1.6,102650.0
18-02-1981,0.0,98.0,5.7,2.2,-1.2,102190.0
19-02-1981,5.0,50.0,6.4,2.6,0.5,101610.0
20-02-1981,8.0,27.0,4.4,2.4,1.5,102490.0
21-02-1981,4.0,101.0,6.7,2.2,-1.0,102540.0
22-02-1981,8.0,28.0,4.9,5.9,4.7,100770.0
23-02-1981,8.0,29.0,3.9,2.4,0.1,102450.0
24-02-1981,3.0,88.0,6.7,4.0,-1.4,102720.0
25-02-1981,6.0,30.0,2.2,1.2,-2.7,102540.0
26-02-1981,6.0,30.0,4.1,-0.2,-2.7,100920.0
27-02-1981,6.0,34.0,4.0,-0.6,-2.9,101870.0
28-02-1981,6.0,31.0,9.4,2.8,0.3,102500.0
01-03-1981,6.0,81.0,10.6,9.8,8.8,100070.0
02-03-1981,7.0,97.0,14.9,8.7,4.4,1001982.0
03-03-1981,7.0,57.0,13.7,8.2,4.0,102210.0
04-03-1981,3.0,112.0,11.1,7.9,2.9,102630.0
05-03-1981,8.0,68.0,14.7,9.7,4.9,101550.0
06-03-1981,8.0,49.0,9.4,5.2,0.7,101500.0
07-03-1981,8.0,37.0,11.5,6.2,1.8,103440.0
08-03-1981,8.0,36.0,4.9,4.7,-1.6,101080.0
09-03-1981,8.0,35.0,11.2,9.8,7.4,101680.0
10-03-1981,8.0,40.0,14.9,11.4,9.2,100260.0
11-03-1981,8.0,51.0,14.0,12.6,10.9,99970.0
12-03-1981,6.0,113.0,14.9,7.0,2.6,101530.0
13-03-1981,6.0,42.0,9.1,4.4,-1.5,102380.0
14-03-1981,6.0,106.0,6.2,5.8,2.6,102040.0
15-03-1981,7.0,49.0,8.9,2.4,1.5,101020.0
16-03-1981,5.0,131.0,6.6,6.8,3.6,101500.0
17-03-1981,7.0,47.0,11.2,11.0,9.0,101020.0
18-03-1981,8.0,55.0,10.2,12.9,9.5,100220.0
19-03-1981,6.0,46.0,12.9,9.7,7.9,101850.0
20-03-1981,6.0,95.0,13.3,8.4,3.3,100450.0
21-03-1981,7.0,51.0,14.9,12.7,10.6,100870.0
22-03-1981,8.0,48.0,13.8,8.8,4.8,99310.0
23-03-1981,8.0,55.0,14.9,12.6,11.6,100350.0
24-03-1981,5.0,49.0,14.3,9.2,4.5,100540.0
25-03-1981,7.0,49.0,14.3,11.0,9.4,100280.0
26-03-1981,5.0,168.0,16.0,12.0,7.2,100310.0
27-03-1981,5.0,131.0,14.0,11.0,6.6,100870.0
28-03-1981,6.0,199.0,14.9,9.6,7.3,100870.0
29-03-1981,6.0,51.0,7.6,8.0,3.5,101550.0
30-03-1981,6.0,136.0,12.0,9.2,4.2,102010.0
31-03-1981,7.0,62.0,10.4,8.2,6.4,98980.0
01-04-1981,6.0,150.0,8.7,8.2,4.5,100870.0
02-04-1981,4.0,246.0,16.2,10.2,4.6,102340.0
03-04-1981,7.0,103.0,9.1,6.8,4.6,102330.0
04-04-1981,7.0,71.0,12.6,7.2,5.7,102550.0
05-04-1981,5.0,169.0,8.8,4.8,-1.1,100310.0
06-04-1981,6.0,124.0,12.5,4.4,2.4,101210.0
07-04-1981,6.0,127.0,12.2,7.0,3.6,102340.0
08-04-1981,7.0,61.0,15.1,9.0,4.6,100440.0
09-04-1981,4.0,170.0,7.3,5.2,3.6,102560.0
10-04-1981,7.0,63.0,12.3,5.7,2.5,102320.0
11-04-1981,7.0,90.0,9.7,7.4,5.2,102630.0
12-04-1981,5.0,124.0,12.4,12.8,8.4,101800.0
13-04-1981,5.0,203.0,14.4,11.0,5.0,102550.0
14-04-1981,4.0,207.0,18.2,11.5,6.0,102720.0
15-04-1981,6.0,140.0,17.5,12.6,8.6,102860.0
16-04-1981,7.0,71.0,12.0,12.0,7.4,103590.0
17-04-1981,1.0,295.0,15.6,10.4,5.6,102720.0
18-04-1981,6.0,107.0,10.8,8.6,6.1,100380.0
19-04-1981,3.0,207.0,14.0,11.6,6.4,102020.0
20-04-1981,7.0,127.0,10.7,8.2,4.0,102480.0
21-04-1981,3.0,243.0,14.4,10.8,5.8,102350.0
22-04-1981,4.0,176.0,10.8,9.4,5.4,103040.0
23-04-1981,7.0,130.0,11.4,8.3,5.4,100280.0
24-04-1981,2.0,318.0,21.1,14.6,7.9,102650.0
25-04-1981,7.0,65.0,11.7,7.0,5.0,103530.0
26-04-1981,4.0,246.0,15.7,12.9,7.6,102680.0
27-04-1981,7.0,119.0,10.6,8.3,7.6,100930.0
28-04-1981,8.0,81.0,11.9,5.6,2.4,101760.0
29-04-1981,7.0,169.0,15.8,10.8,5.7,101760.0
30-04-1981,8.0,69.0,10.6,5.8,2.0,101650.0
01-05-1981,6.0,,13.7,10.6,6.1,101350.0
02-05-1981,6.0,142.0,15.4,11.4,7.3,100430.0
03-05-1981,7.0,101050.0,15.2,12.6,8.4,101050.0
04-05-1981,7.0,99.0,10.6,10.0,7.2,98920.0
05-05-1981,3.0,209.0,16.0,11.4,6.9,101690.0
06-05-1981,5.0,172.0,14.0,12.0,7.5,100670.0
07-05-1981,6.0,174.0,12.6,13.0,8.7,100670.0
08-05-1981,7.0,137.0,12.5,9.4,6.9,101000.0
09-05-1981,6.0,159.0,13.4,8.7,2.1,101250.0
10-05-1981,7.0,106.0,21.6,14.0,11.7,102690.0
11-05-1981,1.0,302.0,20.1,12.0,5.7,102830.0
12-05-1981,6.0,174.0,14.5,13.1,6.6,100670.0
13-05-1981,7.0,110.0,16.2,12.9,8.4,101360.0
14-05-1981,2.0,181.0,18.2,13.4,7.2,101640.0
15-05-1981,4.0,308.0,22.5,15.1,8.5,102690.0
16-05-1981,6.0,209.0,14.5,12.6,8.4,100410.0
17-05-1981,4.0,176.0,12.0,14.2,7.7,101220.0
18-05-1981,7.0,159.0,18.2,13.7,7.5,101640.0
